,product_code,state,timestamp,tick_id,best_bid,best_ask,best_bid_size,best_ask_size,total_bid_depth,total_ask_depth,market_bid_size,market_ask_size,ltp,volume,volume_by_product,datetime
251500,ETH_JPY,RUNNING,2022-02-23T17:56:57.467,37315807.0,306892.0,307079.0,1.0773942,1.64,4069.274295,2472.5688589,0.0,0.0,307000.0,13746.223705,13746.223705,2022-02-23 17:56:57.467000+00:00
251502,ETH_JPY,RUNNING,2022-02-23T17:56:58.907,37315853.0,306892.0,307078.0,1.0773942,0.2,4074.5709593,2472.5898589,0.0,0.0,307000.0,13746.223705,13746.223705,2022-02-23 17:56:58.907000+00:00
251504,ETH_JPY,RUNNING,2022-02-23T17:56:59.887,37315882.0,306892.0,307029.0,1.0773942,1.2,4075.0769593,2471.4850303,0.0,0.0,307000.0,13746.223705,13746.223705,2022-02-23 17:56:59.887000+00:00
251506,ETH_JPY,RUNNING,2022-02-23T17:57:01.443,37315921.0,306891.0,307029.0,1.09,1.09,4073.4805665,2470.895528,0.0,0.0,307029.0,13747.1780843,13747.1780843,2022-02-23 17:57:01.443000+00:00
251509,ETH_JPY,RUNNING,2022-02-23T17:57:03.227,37315947.0,306900.0,307029.0,0.078,1.09,4074.9090707,2471.495528,0.0,0.0,307029.0,13747.1780843,13747.1780843,2022-02-23 17:57:03.227000+00:00
251511,ETH_JPY,RUNNING,2022-02-23T17:58:39.06,37317717.0,307212.0,307414.0,0.4,1.61,4072.7425744,2457.2185062,0.0,0.0,307414.0,13772.8230493,13772.8230493,2022-02-23 17:58:39.060000+00:00
251512,ETH_JPY,RUNNING,2022-02-23T17:58:40.037,37317733.0,307212.0,307400.0,0.4,1.09,4070.1071551,2470.2840855,0.0,0.0,307414.0,13772.8130493,13772.8130493,2022-02-23 17:58:40.037000+00:00
251514,ETH_JPY,RUNNING,2022-02-23T17:58:41.52,37317766.0,307170.0,307347.0,0.2,1.64,4069.4321551,2470.7100855,0.0,0.0,307414.0,13772.8130493,13772.8130493,2022-02-23 17:58:41.520000+00:00
251517,ETH_JPY,RUNNING,2022-02-23T17:58:42.983,37317786.0,307170.0,307347.0,0.2,2.24,4070.0779075,2460.6094251,0.0,0.0,307414.0,13772.8130493,13772.8130493,2022-02-23 17:58:42.983000+00:00
251518,ETH_JPY,RUNNING,2022-02-23T17:58:43.29,37317789.0,307170.0,307347.0,0.2,2.24,4070.0779075,2472.6094224,0.0,0.0,307414.0,13772.8130493,13772.8130493,2022-02-23 17:58:43.290000+00:00
251520,ETH_JPY,RUNNING,2022-02-23T17:58:45.537,37317842.0,307169.0,307276.0,9e-05,1.3,4060.6188941,2474.2350855,0.0,0.0,307169.0,13773.7625493,13773.7625493,2022-02-23 17:58:45.537000+00:00
251522,ETH_JPY,RUNNING,2022-02-23T17:58:46.167,37317858.0,307169.0,307276.0,9e-05,1.31,4059.2568763,2462.3449417,0.0,0.0,307169.0,13773.7625493,13773.7625493,2022-02-23 17:58:46.167000+00:00
251524,ETH_JPY,RUNNING,2022-02-23T17:58:47.487,37317888.0,307169.0,307247.0,9e-05,0.01,4067.6638763,2474.4654303,0.0,0.0,307169.0,13773.7625493,13773.7625493,2022-02-23 17:58:47.487000+00:00
251527,ETH_JPY,RUNNING,2022-02-23T17:58:49.193,37317935.0,306901.0,307170.0,1.04,1.54,4059.5608958,2461.9387905,0.0,0.0,306901.0,13776.2725493,13776.2725493,2022-02-23 17:58:49.193000+00:00
251529,ETH_JPY,RUNNING,2022-02-23T17:58:50.447,37317986.0,306781.0,307022.0,0.7505324,1.65,4053.6890975,2474.7521969,0.0,0.0,306901.0,13776.2725493,13776.2725493,2022-02-23 17:58:50.447000+00:00
251530,ETH_JPY,RUNNING,2022-02-23T17:58:51.143,37318006.0,306781.0,307021.0,0.7505324,0.2,4061.9525827,2474.6901969,0.0,0.0,306901.0,13776.2625493,13776.2625493,2022-02-23 17:58:51.143000+00:00
251533,ETH_JPY,RUNNING,2022-02-23T17:58:52.483,37318035.0,306828.0,307069.0,1.57,0.2,4057.2550975,2466.3551969,0.0,0.0,306901.0,13776.2625493,13776.2625493,2022-02-23 17:58:52.483000+00:00
251534,ETH_JPY,RUNNING,2022-02-23T17:58:53.287,37318054.0,306828.0,307068.0,1.57,0.2,4064.5400975,2472.3401969,0.0,0.0,306901.0,13776.2625493,13776.2625493,2022-02-23 17:58:53.287000+00:00
251536,ETH_JPY,RUNNING,2022-02-23T17:58:55.3,37318086.0,306828.0,307068.0,1.57,0.2,4064.5402658,2471.1944463,0.0,0.0,306901.0,13776.2625493,13776.2625493,2022-02-23 17:58:55.300000+00:00
251538,ETH_JPY,RUNNING,2022-02-23T17:58:56.083,37318094.0,306828.0,307068.0,1.57,0.2,4057.8550975,2459.194449,0.0,0.0,306901.0,13776.2625493,13776.2625493,2022-02-23 17:58:56.083000+00:00
251540,ETH_JPY,RUNNING,2022-02-23T17:59:50.18,37318709.0,307062.0,307194.0,0.2,0.2,4071.5731554,2462.5947349,0.0,0.0,307308.0,13776.8125283,13776.8125283,2022-02-23 17:59:50.180000+00:00
251542,ETH_JPY,RUNNING,2022-02-23T17:59:51.55,37318733.0,307062.0,307194.0,0.2,0.2,4071.3950975,2474.6047322,0.0,0.0,307308.0,13776.8125283,13776.8125283,2022-02-23 17:59:51.550000+00:00
251544,ETH_JPY,RUNNING,2022-02-23T17:59:52.063,37318741.0,307062.0,307194.0,0.2,0.2,4071.3950975,2474.6047322,0.0,0.0,307308.0,13776.8125283,13776.8125283,2022-02-23 17:59:52.063000+00:00
251546,ETH_JPY,RUNNING,2022-02-23T17:59:53.583,37318770.0,307036.0,307242.0,0.6,0.19,4066.0400975,2461.5157349,0.0,0.0,307194.0,13776.8225283,13776.8225283,2022-02-23 17:59:53.583000+00:00
251547,ETH_JPY,RUNNING,2022-02-23T17:59:53.583,37318770.0,307036.0,307242.0,0.6,0.19,4066.0400975,2461.5157349,0.0,0.0,307194.0,13776.8225283,13776.8225283,2022-02-23 17:59:53.583000+00:00
251550,ETH_JPY,RUNNING,2022-02-23T17:59:55.807,37318807.0,306898.0,307167.0,2.18,0.19,4069.9820975,2464.115399,0.0,0.0,307194.0,13776.8125283,13776.8125283,2022-02-23 17:59:55.807000+00:00
251553,ETH_JPY,RUNNING,2022-02-23T17:59:57.007,37318827.0,306898.0,307167.0,2.18,0.19,4069.7960975,2464.1153988,0.0,0.0,307194.0,13776.5125283,13776.5125283,2022-02-23 17:59:57.007000+00:00
251554,ETH_JPY,RUNNING,2022-02-23T17:59:57.007,37318827.0,306898.0,307167.0,2.18,0.19,4069.7960975,2464.1153988,0.0,0.0,307194.0,13776.5125283,13776.5125283,2022-02-23 17:59:57.007000+00:00
251557,ETH_JPY,RUNNING,2022-02-23T17:59:59.033,37318859.0,306898.0,307167.0,2.18,0.19,4070.0440975,2464.1252313,0.0,0.0,307194.0,13776.5125283,13776.5125283,2022-02-23 17:59:59.033000+00:00
251559,ETH_JPY,RUNNING,2022-02-23T17:59:59.72,37318865.0,306898.0,307167.0,2.18,0.19,4070.0440975,2464.1252313,0.0,0.0,307194.0,13776.5125283,13776.5125283,2022-02-23 17:59:59.720000+00:00
251560,ETH_JPY,RUNNING,2022-02-23T17:59:59.72,37318865.0,306898.0,307167.0,2.18,0.19,4070.0440975,2464.1252313,0.0,0.0,307194.0,13776.5125283,13776.5125283,2022-02-23 17:59:59.720000+00:00
251562,ETH_JPY,RUNNING,2022-02-23T18:00:01.01,37318876.0,306910.0,307167.0,1.12,0.19,4070.6270975,2463.0857349,0.0,0.0,307194.0,13776.5125283,13776.5125283,2022-02-23 18:00:01.010000+00:00
251564,ETH_JPY,RUNNING,2022-02-23T18:00:02.56,37318915.0,306892.0,307104.0,0.01,1.56,4059.6250975,2470.3002293,0.0,0.0,307167.0,13776.4025283,13776.4025283,2022-02-23 18:00:02.560000+00:00
251566,ETH_JPY,RUNNING,2022-02-23T18:00:03.48,37318951.0,306892.0,306962.0,0.01,1.62,4060.0250975,2464.813232,0.0,0.0,307167.0,13776.4025283,13776.4025283,2022-02-23 18:00:03.480000+00:00
251568,ETH_JPY,RUNNING,2022-02-23T18:00:04.8,37318979.0,306782.0,306961.0,0.11,0.08,4061.9184331,2470.2278966,0.0,0.0,306961.0,13776.4025283,13776.4025283,2022-02-23 18:00:04.800000+00:00
251570,ETH_JPY,RUNNING,2022-02-23T18:29:04.917,37348311.0,304388.0,304543.0,1.61,4.095,4031.4292885,2463.614173,0.0,0.0,304543.0,13940.7783409,13940.7783409,2022-02-23 18:29:04.917000+00:00
251571,ETH_JPY,RUNNING,2022-02-23T18:29:04.917,37348311.0,304388.0,304543.0,1.61,4.095,4031.4292885,2463.614173,0.0,0.0,304543.0,13940.7783409,13940.7783409,2022-02-23 18:29:04.917000+00:00
251572,ETH_JPY,RUNNING,2022-02-23T18:29:04.917,37348311.0,304388.0,304543.0,1.61,4.095,4031.4292885,2463.614173,0.0,0.0,304543.0,13940.7783409,13940.7783409,2022-02-23 18:29:04.917000+00:00
251576,ETH_JPY,RUNNING,2022-02-23T18:29:06.483,37348366.0,304418.0,304543.0,1.6,0.01,4031.1236309,2474.7245233,0.0,0.0,304543.0,13944.8633409,13944.8633409,2022-02-23 18:29:06.483000+00:00
251577,ETH_JPY,RUNNING,2022-02-23T18:29:06.483,37348366.0,304418.0,304543.0,1.6,0.01,4031.1236309,2474.7245233,0.0,0.0,304543.0,13944.8633409,13944.8633409,2022-02-23 18:29:06.483000+00:00
251578,ETH_JPY,RUNNING,2022-02-23T18:29:06.483,37348366.0,304418.0,304543.0,1.6,0.01,4031.1236309,2474.7245233,0.0,0.0,304543.0,13944.8633409,13944.8633409,2022-02-23 18:29:06.483000+00:00
251582,ETH_JPY,RUNNING,2022-02-23T18:29:06.873,37348376.0,304419.0,304543.0,0.19,0.01,4029.7636309,2476.4084466,0.0,0.0,304543.0,13944.8633409,13944.8633409,2022-02-23 18:29:06.873000+00:00
251583,ETH_JPY,RUNNING,2022-02-23T18:29:06.873,37348376.0,304419.0,304543.0,0.19,0.01,4029.7636309,2476.4084466,0.0,0.0,304543.0,13944.8633409,13944.8633409,2022-02-23 18:29:06.873000+00:00
251584,ETH_JPY,RUNNING,2022-02-23T18:29:06.873,37348376.0,304419.0,304543.0,0.19,0.01,4029.7636309,2476.4084466,0.0,0.0,304543.0,13944.8633409,13944.8633409,2022-02-23 18:29:06.873000+00:00
251588,ETH_JPY,RUNNING,2022-02-23T18:29:07.61,37348393.0,304380.0,304666.0,0.19,0.01,4029.614005,2477.1408599,0.0,0.0,304543.0,13944.8733409,13944.8733409,2022-02-23 18:29:07.610000+00:00
251589,ETH_JPY,RUNNING,2022-02-23T18:29:07.61,37348393.0,304380.0,304666.0,0.19,0.01,4029.614005,2477.1408599,0.0,0.0,304543.0,13944.8733409,13944.8733409,2022-02-23 18:29:07.610000+00:00
251590,ETH_JPY,RUNNING,2022-02-23T18:29:07.61,37348393.0,304380.0,304666.0,0.19,0.01,4029.614005,2477.1408599,0.0,0.0,304543.0,13944.8733409,13944.8733409,2022-02-23 18:29:07.610000+00:00
251598,ETH_JPY,RUNNING,2022-02-23T18:29:09.78,37348417.0,304390.0,304666.0,1.58,0.01,4030.849005,2475.7958599,0.0,0.0,304543.0,13944.8733409,13944.8733409,2022-02-23 18:29:09.780000+00:00
251599,ETH_JPY,RUNNING,2022-02-23T18:29:09.78,37348417.0,304390.0,304666.0,1.58,0.01,4030.849005,2475.7958599,0.0,0.0,304543.0,13944.8733409,13944.8733409,2022-02-23 18:29:09.780000+00:00
251597,ETH_JPY,RUNNING,2022-02-23T18:29:09.78,37348417.0,304390.0,304666.0,1.58,0.01,4030.849005,2475.7958599,0.0,0.0,304543.0,13944.8733409,13944.8733409,2022-02-23 18:29:09.780000+00:00
251600,ETH_JPY,RUNNING,2022-02-23T18:29:09.827,37348419.0,304391.0,304666.0,0.19,0.01,4030.989005,2475.7958599,0.0,0.0,304543.0,13944.8733409,13944.8733409,2022-02-23 18:29:09.827000+00:00
251601,ETH_JPY,RUNNING,2022-02-23T18:29:09.827,37348419.0,304391.0,304666.0,0.19,0.01,4030.989005,2475.7958599,0.0,0.0,304543.0,13944.8733409,13944.8733409,2022-02-23 18:29:09.827000+00:00
251602,ETH_JPY,RUNNING,2022-02-23T18:29:09.827,37348419.0,304391.0,304666.0,0.19,0.01,4030.989005,2475.7958599,0.0,0.0,304543.0,13944.8733409,13944.8733409,2022-02-23 18:29:09.827000+00:00
251606,ETH_JPY,RUNNING,2022-02-23T18:29:10.967,37348435.0,304391.0,304666.0,0.19,0.01,4031.106672,2476.9948599,0.0,0.0,304543.0,13944.8733409,13944.8733409,2022-02-23 18:29:10.967000+00:00
251607,ETH_JPY,RUNNING,2022-02-23T18:29:10.967,37348435.0,304391.0,304666.0,0.19,0.01,4031.106672,2476.9948599,0.0,0.0,304543.0,13944.8733409,13944.8733409,2022-02-23 18:29:10.967000+00:00
251608,ETH_JPY,RUNNING,2022-02-23T18:29:10.967,37348435.0,304391.0,304666.0,0.19,0.01,4031.106672,2476.9948599,0.0,0.0,304543.0,13944.8733409,13944.8733409,2022-02-23 18:29:10.967000+00:00
251612,ETH_JPY,RUNNING,2022-02-23T18:29:12.753,37348470.0,304379.0,304602.0,6.685,0.01,4029.7209922,2480.006658,0.0,0.0,304543.0,13944.8733409,13944.8733409,2022-02-23 18:29:12.753000+00:00
251613,ETH_JPY,RUNNING,2022-02-23T18:29:12.753,37348470.0,304379.0,304602.0,6.685,0.01,4029.7209922,2480.006658,0.0,0.0,304543.0,13944.8733409,13944.8733409,2022-02-23 18:29:12.753000+00:00
251614,ETH_JPY,RUNNING,2022-02-23T18:29:12.753,37348470.0,304379.0,304602.0,6.685,0.01,4029.7209922,2480.006658,0.0,0.0,304543.0,13944.8733409,13944.8733409,2022-02-23 18:29:12.753000+00:00
251615,ETH_JPY,RUNNING,2022-02-23T18:29:13.02,37348480.0,304380.0,304602.0,0.19,0.01,4029.874005,2490.1648599,0.0,0.0,304543.0,13944.8733409,13944.8733409,2022-02-23 18:29:13.020000+00:00
251616,ETH_JPY,RUNNING,2022-02-23T18:29:13.02,37348480.0,304380.0,304602.0,0.19,0.01,4029.874005,2490.1648599,0.0,0.0,304543.0,13944.8733409,13944.8733409,2022-02-23 18:29:13.020000+00:00
251617,ETH_JPY,RUNNING,2022-02-23T18:29:13.02,37348480.0,304380.0,304602.0,0.19,0.01,4029.874005,2490.1648599,0.0,0.0,304543.0,13944.8733409,13944.8733409,2022-02-23 18:29:13.020000+00:00
251625,ETH_JPY,RUNNING,2022-02-23T18:29:14.633,37348520.0,304306.0,304379.0,0.01,1.0683154,4018.306005,2496.1661753,0.0,0.0,304379.0,13945.8543739,13945.8543739,2022-02-23 18:29:14.633000+00:00
251626,ETH_JPY,RUNNING,2022-02-23T18:29:14.633,37348520.0,304306.0,304379.0,0.01,1.0683154,4018.306005,2496.1661753,0.0,0.0,304379.0,13945.8543739,13945.8543739,2022-02-23 18:29:14.633000+00:00
251624,ETH_JPY,RUNNING,2022-02-23T18:29:14.633,37348520.0,304306.0,304379.0,0.01,1.0683154,4018.306005,2496.1661753,0.0,0.0,304379.0,13945.8543739,13945.8543739,2022-02-23 18:29:14.633000+00:00
251630,ETH_JPY,RUNNING,2022-02-23T18:29:15.577,37348551.0,304306.0,304458.0,0.01,1.54,4013.8522391,2487.3145233,0.0,0.0,304313.0,13950.6800255,13950.6800255,2022-02-23 18:29:15.577000+00:00
251631,ETH_JPY,RUNNING,2022-02-23T18:29:15.577,37348551.0,304306.0,304458.0,0.01,1.54,4013.8522391,2487.3145233,0.0,0.0,304313.0,13950.6800255,13950.6800255,2022-02-23 18:29:15.577000+00:00
251632,ETH_JPY,RUNNING,2022-02-23T18:29:15.577,37348551.0,304306.0,304458.0,0.01,1.54,4013.8522391,2487.3145233,0.0,0.0,304313.0,13950.6800255,13950.6800255,2022-02-23 18:29:15.577000+00:00
251633,ETH_JPY,RUNNING,2022-02-23T18:29:15.577,37348551.0,304306.0,304458.0,0.01,1.54,4013.8522391,2487.3145233,0.0,0.0,304313.0,13950.6800255,13950.6800255,2022-02-23 18:29:15.577000+00:00
251634,ETH_JPY,RUNNING,2022-02-23T18:29:15.577,37348551.0,304306.0,304458.0,0.01,1.54,4013.8522391,2487.3145233,0.0,0.0,304313.0,13950.6800255,13950.6800255,2022-02-23 18:29:15.577000+00:00
251635,ETH_JPY,RUNNING,2022-02-23T18:29:15.577,37348551.0,304306.0,304458.0,0.01,1.54,4013.8522391,2487.3145233,0.0,0.0,304313.0,13950.6800255,13950.6800255,2022-02-23 18:29:15.577000+00:00
251643,ETH_JPY,RUNNING,2022-02-23T18:29:17.657,37348585.0,304306.0,304457.0,0.01,0.19,4020.6641625,2487.4205233,0.0,0.0,304457.0,13950.6800255,13950.6800255,2022-02-23 18:29:17.657000+00:00
251642,ETH_JPY,RUNNING,2022-02-23T18:29:17.657,37348585.0,304306.0,304457.0,0.01,0.19,4020.6641625,2487.4205233,0.0,0.0,304457.0,13950.6800255,13950.6800255,2022-02-23 18:29:17.657000+00:00
251644,ETH_JPY,RUNNING,2022-02-23T18:29:17.657,37348585.0,304306.0,304457.0,0.01,0.19,4020.6641625,2487.4205233,0.0,0.0,304457.0,13950.6800255,13950.6800255,2022-02-23 18:29:17.657000+00:00
251651,ETH_JPY,RUNNING,2022-02-23T18:29:18.803,37348601.0,304306.0,304457.0,0.01,0.19,4020.8010095,2487.6067291,0.0,0.0,304457.0,13950.6800255,13950.6800255,2022-02-23 18:29:18.803000+00:00
251652,ETH_JPY,RUNNING,2022-02-23T18:29:18.803,37348601.0,304306.0,304457.0,0.01,0.19,4020.8010095,2487.6067291,0.0,0.0,304457.0,13950.6800255,13950.6800255,2022-02-23 18:29:18.803000+00:00
251653,ETH_JPY,RUNNING,2022-02-23T18:29:18.803,37348601.0,304306.0,304457.0,0.01,0.19,4020.8010095,2487.6067291,0.0,0.0,304457.0,13950.6800255,13950.6800255,2022-02-23 18:29:18.803000+00:00
251655,ETH_JPY,RUNNING,2022-02-23T18:29:18.927,37348604.0,304306.0,304457.0,0.01,0.19,4014.7050095,2480.9217291,0.0,0.0,304457.0,13950.6800255,13950.6800255,2022-02-23 18:29:18.927000+00:00
251656,ETH_JPY,RUNNING,2022-02-23T18:29:18.927,37348604.0,304306.0,304457.0,0.01,0.19,4014.7050095,2480.9217291,0.0,0.0,304457.0,13950.6800255,13950.6800255,2022-02-23 18:29:18.927000+00:00
251654,ETH_JPY,RUNNING,2022-02-23T18:29:18.927,37348604.0,304306.0,304457.0,0.01,0.19,4014.7050095,2480.9217291,0.0,0.0,304457.0,13950.6800255,13950.6800255,2022-02-23 18:29:18.927000+00:00
251662,ETH_JPY,RUNNING,2022-02-23T18:29:20.127,37348624.0,304306.0,304456.0,0.01,0.031,4014.0091691,2468.7545233,0.0,0.0,304457.0,13950.6800255,13950.6800255,2022-02-23 18:29:20.127000+00:00
251661,ETH_JPY,RUNNING,2022-02-23T18:29:20.127,37348624.0,304306.0,304456.0,0.01,0.031,4014.0091691,2468.7545233,0.0,0.0,304457.0,13950.6800255,13950.6800255,2022-02-23 18:29:20.127000+00:00
251660,ETH_JPY,RUNNING,2022-02-23T18:29:20.127,37348624.0,304306.0,304456.0,0.01,0.031,4014.0091691,2468.7545233,0.0,0.0,304457.0,13950.6800255,13950.6800255,2022-02-23 18:29:20.127000+00:00
251666,ETH_JPY,RUNNING,2022-02-23T18:29:21.15,37348664.0,304242.0,304367.0,0.02,1.07,4011.0025742,2487.5646035,0.0,0.0,304244.0,13950.7000255,13950.7000255,2022-02-23 18:29:21.150000+00:00
251667,ETH_JPY,RUNNING,2022-02-23T18:29:21.15,37348664.0,304242.0,304367.0,0.02,1.07,4011.0025742,2487.5646035,0.0,0.0,304244.0,13950.7000255,13950.7000255,2022-02-23 18:29:21.150000+00:00
251668,ETH_JPY,RUNNING,2022-02-23T18:29:21.15,37348664.0,304242.0,304367.0,0.02,1.07,4011.0025742,2487.5646035,0.0,0.0,304244.0,13950.7000255,13950.7000255,2022-02-23 18:29:21.150000+00:00
251675,ETH_JPY,RUNNING,2022-02-23T18:29:22.693,37348703.0,303999.0,304287.0,0.01,0.19,4020.1395351,2475.3175233,0.0,0.0,304242.0,13950.7200255,13950.7200255,2022-02-23 18:29:22.693000+00:00
251676,ETH_JPY,RUNNING,2022-02-23T18:29:22.693,37348703.0,303999.0,304287.0,0.01,0.19,4020.1395351,2475.3175233,0.0,0.0,304242.0,13950.7200255,13950.7200255,2022-02-23 18:29:22.693000+00:00
251677,ETH_JPY,RUNNING,2022-02-23T18:29:22.693,37348703.0,303999.0,304287.0,0.01,0.19,4020.1395351,2475.3175233,0.0,0.0,304242.0,13950.7200255,13950.7200255,2022-02-23 18:29:22.693000+00:00
251678,ETH_JPY,RUNNING,2022-02-23T18:29:22.693,37348703.0,303999.0,304287.0,0.01,0.19,4020.1395351,2475.3175233,0.0,0.0,304242.0,13950.7200255,13950.7200255,2022-02-23 18:29:22.693000+00:00
251679,ETH_JPY,RUNNING,2022-02-23T18:29:22.693,37348703.0,303999.0,304287.0,0.01,0.19,4020.1395351,2475.3175233,0.0,0.0,304242.0,13950.7200255,13950.7200255,2022-02-23 18:29:22.693000+00:00
251680,ETH_JPY,RUNNING,2022-02-23T18:29:22.693,37348703.0,303999.0,304287.0,0.01,0.19,4020.1395351,2475.3175233,0.0,0.0,304242.0,13950.7200255,13950.7200255,2022-02-23 18:29:22.693000+00:00
251687,ETH_JPY,RUNNING,2022-02-23T18:29:24.517,37348736.0,304122.0,304287.0,0.55,0.19,4021.1643801,2472.7649398,0.0,0.0,304242.0,13950.7200255,13950.7200255,2022-02-23 18:29:24.517000+00:00
251688,ETH_JPY,RUNNING,2022-02-23T18:29:24.517,37348736.0,304122.0,304287.0,0.55,0.19,4021.1643801,2472.7649398,0.0,0.0,304242.0,13950.7200255,13950.7200255,2022-02-23 18:29:24.517000+00:00
251689,ETH_JPY,RUNNING,2022-02-23T18:29:24.517,37348736.0,304122.0,304287.0,0.55,0.19,4021.1643801,2472.7649398,0.0,0.0,304242.0,13950.7200255,13950.7200255,2022-02-23 18:29:24.517000+00:00
251691,ETH_JPY,RUNNING,2022-02-23T18:29:24.973,37348746.0,304122.0,304378.0,0.55,0.19,4021.8343801,2472.5789398,0.0,0.0,304242.0,13950.7200255,13950.7200255,2022-02-23 18:29:24.973000+00:00
251692,ETH_JPY,RUNNING,2022-02-23T18:29:24.973,37348746.0,304122.0,304378.0,0.55,0.19,4021.8343801,2472.5789398,0.0,0.0,304242.0,13950.7200255,13950.7200255,2022-02-23 18:29:24.973000+00:00
251690,ETH_JPY,RUNNING,2022-02-23T18:29:24.973,37348746.0,304122.0,304378.0,0.55,0.19,4021.8343801,2472.5789398,0.0,0.0,304242.0,13950.7200255,13950.7200255,2022-02-23 18:29:24.973000+00:00
251699,ETH_JPY,RUNNING,2022-02-23T18:29:26.777,37348780.0,304122.0,304379.0,0.55,0.19,4021.1738606,2471.3763401,0.0,0.0,304242.0,13950.7200255,13950.7200255,2022-02-23 18:29:26.777000+00:00
251700,ETH_JPY,RUNNING,2022-02-23T18:29:26.777,37348780.0,304122.0,304379.0,0.55,0.19,4021.1738606,2471.3763401,0.0,0.0,304242.0,13950.7200255,13950.7200255,2022-02-23 18:29:26.777000+00:00
251701,ETH_JPY,RUNNING,2022-02-23T18:29:26.777,37348780.0,304122.0,304379.0,0.55,0.19,4021.1738606,2471.3763401,0.0,0.0,304242.0,13950.7200255,13950.7200255,2022-02-23 18:29:26.777000+00:00
251702,ETH_JPY,RUNNING,2022-02-23T18:29:26.793,37348781.0,304122.0,304379.0,0.55,0.19,4021.2238606,2471.3763401,0.0,0.0,304242.0,13950.7200255,13950.7200255,2022-02-23 18:29:26.793000+00:00
251703,ETH_JPY,RUNNING,2022-02-23T18:29:26.793,37348781.0,304122.0,304379.0,0.55,0.19,4021.2238606,2471.3763401,0.0,0.0,304242.0,13950.7200255,13950.7200255,2022-02-23 18:29:26.793000+00:00
251704,ETH_JPY,RUNNING,2022-02-23T18:29:26.793,37348781.0,304122.0,304379.0,0.55,0.19,4021.2238606,2471.3763401,0.0,0.0,304242.0,13950.7200255,13950.7200255,2022-02-23 18:29:26.793000+00:00
251709,ETH_JPY,RUNNING,2022-02-23T18:29:28.453,37348784.0,304122.0,304379.0,0.55,0.19,4022.8038606,2463.5813401,0.0,0.0,304242.0,13950.7200255,13950.7200255,2022-02-23 18:29:28.453000+00:00
251708,ETH_JPY,RUNNING,2022-02-23T18:29:28.453,37348784.0,304122.0,304379.0,0.55,0.19,4022.8038606,2463.5813401,0.0,0.0,304242.0,13950.7200255,13950.7200255,2022-02-23 18:29:28.453000+00:00
251710,ETH_JPY,RUNNING,2022-02-23T18:29:28.453,37348784.0,304122.0,304379.0,0.55,0.19,4022.8038606,2463.5813401,0.0,0.0,304242.0,13950.7200255,13950.7200255,2022-02-23 18:29:28.453000+00:00
251717,ETH_JPY,RUNNING,2022-02-23T18:29:29.76,37348805.0,304138.0,304364.0,0.01,0.2,4024.2818177,2463.8234947,0.0,0.0,304379.0,13950.7200255,13950.7200255,2022-02-23 18:29:29.760000+00:00
251718,ETH_JPY,RUNNING,2022-02-23T18:29:29.76,37348805.0,304138.0,304364.0,0.01,0.2,4024.2818177,2463.8234947,0.0,0.0,304379.0,13950.7200255,13950.7200255,2022-02-23 18:29:29.760000+00:00
251719,ETH_JPY,RUNNING,2022-02-23T18:29:29.76,37348805.0,304138.0,304364.0,0.01,0.2,4024.2818177,2463.8234947,0.0,0.0,304379.0,13950.7200255,13950.7200255,2022-02-23 18:29:29.760000+00:00
251721,ETH_JPY,RUNNING,2022-02-23T18:29:30.067,37348812.0,304139.0,304364.0,0.05,0.2,4024.6928177,2464.0034947,0.0,0.0,304379.0,13950.7200255,13950.7200255,2022-02-23 18:29:30.067000+00:00
251722,ETH_JPY,RUNNING,2022-02-23T18:29:30.067,37348812.0,304139.0,304364.0,0.05,0.2,4024.6928177,2464.0034947,0.0,0.0,304379.0,13950.7200255,13950.7200255,2022-02-23 18:29:30.067000+00:00
251720,ETH_JPY,RUNNING,2022-02-23T18:29:30.067,37348812.0,304139.0,304364.0,0.05,0.2,4024.6928177,2464.0034947,0.0,0.0,304379.0,13950.7200255,13950.7200255,2022-02-23 18:29:30.067000+00:00
251731,ETH_JPY,RUNNING,2022-02-23T18:29:31.733,37348855.0,304138.0,304364.0,0.01,0.2,4023.9222391,2485.2615233,0.0,0.0,304379.0,13950.7200255,13950.7200255,2022-02-23 18:29:31.733000+00:00
251730,ETH_JPY,RUNNING,2022-02-23T18:29:31.733,37348855.0,304138.0,304364.0,0.01,0.2,4023.9222391,2485.2615233,0.0,0.0,304379.0,13950.7200255,13950.7200255,2022-02-23 18:29:31.733000+00:00
251729,ETH_JPY,RUNNING,2022-02-23T18:29:31.733,37348855.0,304138.0,304364.0,0.01,0.2,4023.9222391,2485.2615233,0.0,0.0,304379.0,13950.7200255,13950.7200255,2022-02-23 18:29:31.733000+00:00
251732,ETH_JPY,RUNNING,2022-02-23T18:29:32.007,37348861.0,304138.0,304364.0,0.01,0.2,4024.7998521,2485.2515233,0.0,0.0,304379.0,13950.7200255,13950.7200255,2022-02-23 18:29:32.007000+00:00
251733,ETH_JPY,RUNNING,2022-02-23T18:29:32.007,37348861.0,304138.0,304364.0,0.01,0.2,4024.7998521,2485.2515233,0.0,0.0,304379.0,13950.7200255,13950.7200255,2022-02-23 18:29:32.007000+00:00
251734,ETH_JPY,RUNNING,2022-02-23T18:29:32.007,37348861.0,304138.0,304364.0,0.01,0.2,4024.7998521,2485.2515233,0.0,0.0,304379.0,13950.7200255,13950.7200255,2022-02-23 18:29:32.007000+00:00
